DateTime,Thermal Generation (MWh),Renewables Curtailment (MWh),Storage Charging (MWh),Storage Discharging (MWh),Storage SOC (MWh)
2020-07-01T00:00:00.0,3197.43377187737,0.0,0.0,0.0,0.0
2020-07-01T01:00:00.0,2691.597084452098,0.0,0.0,0.0,0.0
2020-07-01T02:00:00.0,2278.1853163561354,0.0,0.0,0.0,0.0
2020-07-01T03:00:00.0,2171.3333323690003,165.80309864892843,5.7257755334988,0.0,5.7257755334988
2020-07-01T04:00:00.0,2172.6666659690004,0.0,120.22547401981537,0.0,125.95124955331416
2020-07-01T05:00:00.0,2169.999999169,0.0,386.8121426335372,0.0,512.7633921868513
2020-07-01T06:00:00.0,2173.999999169,15.199999999999818,818.0561051268951,0.0,1330.8194973137465
2020-07-01T07:00:00.0,2172.6666659690004,76.20000000000005,169.1805026862536,0.0,1500.0
2020-07-01T08:00:00.0,2381.9246237567354,111.89999999999986,0.0,0.0,1500.0
2020-07-01T09:00:00.0,2971.078381100376,133.0999999999999,0.0,0.0,1500.0
2020-07-01T10:00:00.0,3256.9366993106228,147.40000000000032,0.0,0.0,1500.0
2020-07-01T11:00:00.0,3727.4772407195683,152.99999999999977,0.0,0.0,1500.0
2020-07-01T12:00:00.0,4174.336407579141,150.4999999999999,0.0,0.0,1500.0
2020-07-01T13:00:00.0,4175.072567315138,137.20000000000005,0.0,0.0,1500.0
2020-07-01T14:00:00.0,4522.075010062931,118.79999999999984,0.0,44.82406239940673,1455.1759376005932
2020-07-01T15:00:00.0,4569.3333336,28.799999999999955,44.82406239940677,0.0,1500.0
2020-07-01T16:00:00.0,4751.424911331465,0.0,0.0,0.0,1500.0
2020-07-01T17:00:00.0,4770.495310127616,0.0,0.0,256.2673537084958,1243.7326462915041
2020-07-01T18:00:00.0,4785.3333334,0.0,0.0,493.16811537306035,750.5645309184438
2020-07-01T19:00:00.0,4821.2821398296,0.0,0.0,500.0,250.56453091844375
2020-07-01T20:00:00.0,4785.3333334,0.0,0.0,250.56453091844375,0.0
2020-07-01T21:00:00.0,4766.721663998689,0.0,0.0,0.0,0.0
2020-07-01T22:00:00.0,4466.1064148168425,0.0,0.0,0.0,0.0
2020-07-01T23:00:00.0,3896.8318156229207,0.0,0.0,0.0,0.0
2020-07-02T00:00:00.0,2944.5692702370743,0.0,0.0,0.0,0.0
2020-07-02T01:00:00.0,2204.6666658410004,0.0,115.63333872072997,0.0,115.63333872072997
2020-07-02T02:00:00.0,2204.6666658410004,0.0,452.0090737584201,0.0,567.64241247915
2020-07-02T03:00:00.0,2194.350943129246,0.0,482.5884620840965,0.0,1050.2308745632465
2020-07-02T04:00:00.0,2189.3333325050003,0.0,449.76912543675354,0.0,1500.0
2020-07-02T05:00:00.0,2438.939902210407,0.0,0.0,0.0,1500.0
2020-07-02T06:00:00.0,2583.666665857,0.0,0.0,10.891504701300692,1489.1084952986994
2020-07-02T07:00:00.0,2640.5178565796177,0.0,10.891504701300647,0.0,1500.0
2020-07-02T08:00:00.0,2735.9262621679372,110.60000000000014,0.0,0.0,1500.0
2020-07-02T09:00:00.0,2947.1936525417086,0.0,0.0,0.0,1500.0
2020-07-02T10:00:00.0,3414.2256696725854,0.0,0.0,0.0,1500.0
2020-07-02T11:00:00.0,3765.1087844319413,0.0,0.0,0.0,1500.0
2020-07-02T12:00:00.0,4188.993354284745,0.0,0.0,0.0,1500.0
2020-07-02T13:00:00.0,4335.6336055020265,0.0,0.0,0.0,1500.0
2020-07-02T14:00:00.0,4599.8500239087125,9.5,0.0,0.0,1500.0
2020-07-02T15:00:00.0,4865.001962616834,16.199999999999818,0.0,0.0,1500.0
2020-07-02T16:00:00.0,4946.871410985375,0.0,0.0,120.57790510119446,1379.4220948988054
