DateTime,Thermal Generation (MWh),Renewables Curtailment (MWh),Storage Charging (MWh),Storage Discharging (MWh),Storage SOC (MWh)
2020-07-01T00:00:00.0,3197.433771877371,0.0,0.0,0.0,0.0
2020-07-01T01:00:00.0,2691.597084452098,0.0,0.0,0.0,0.0
2020-07-01T02:00:00.0,2278.1853163561354,0.0,0.0,0.0,0.0
2020-07-01T03:00:00.0,2171.333332369,165.80309864892706,5.725775533499955,0.0,5.725775533499955
2020-07-01T04:00:00.0,2172.666665969,0.0,120.22547401981465,0.0,125.9512495533146
2020-07-01T05:00:00.0,2169.999999169,0.0,386.8121426335373,0.0,512.7633921868519
2020-07-01T06:00:00.0,2173.999999169,15.199999999999818,818.0561051268945,0.0,1330.8194973137465
2020-07-01T07:00:00.0,2172.666665969,76.20000000000005,169.1805026862536,0.0,1500.0
2020-07-01T08:00:00.0,2381.9246237567354,111.89999999999986,0.0,0.0,1500.0
2020-07-01T09:00:00.0,2971.0783811003757,133.0999999999999,0.0,0.0,1500.0
2020-07-01T10:00:00.0,3256.9366993106237,147.40000000000032,0.0,0.0,1500.0
2020-07-01T11:00:00.0,3727.4772407195683,152.99999999999977,0.0,0.0,1500.0
2020-07-01T12:00:00.0,4174.336407579141,150.4999999999999,0.0,0.0,1500.0
2020-07-01T13:00:00.0,4175.072567315137,137.20000000000005,0.0,0.0,1500.0
2020-07-01T14:00:00.0,4566.899072462338,118.79999999999984,0.0,0.0,1500.0
2020-07-01T15:00:00.0,4524.509271200592,28.799999999999955,0.0,0.0,1500.0
2020-07-01T16:00:00.0,4751.4249113314645,0.0,0.0,0.0,1500.0
2020-07-01T17:00:00.0,4770.495310127615,0.0,0.0,256.2673537084969,1243.7326462915032
2020-07-01T18:00:00.0,4785.3333334,0.0,0.0,493.16811537305966,750.5645309184436
2020-07-01T19:00:00.0,4821.2821398296,0.0,0.0,500.0,250.56453091844358
2020-07-01T20:00:00.0,4785.3333334,0.0,0.0,250.56453091844358,0.0
2020-07-01T21:00:00.0,4766.721663998687,0.0,0.0,0.0,0.0
2020-07-01T22:00:00.0,4466.106414816842,0.0,0.0,0.0,0.0
2020-07-01T23:00:00.0,3896.8318156229207,0.0,0.0,0.0,0.0
2020-07-02T00:00:00.0,2944.5692702370743,0.0,0.0,0.0,0.0
2020-07-02T01:00:00.0,2204.666665841,0.0,115.63333872073002,0.0,115.63333872073002
2020-07-02T02:00:00.0,2204.666665841,0.0,452.00907375841996,0.0,567.6424124791499
2020-07-02T03:00:00.0,2194.350943129246,0.0,482.58846208409653,0.0,1050.2308745632465
2020-07-02T04:00:00.0,2189.3333325050003,0.0,449.76912543675354,0.0,1500.0
2020-07-02T05:00:00.0,2438.939902210407,0.0,0.0,0.0,1500.0
2020-07-02T06:00:00.0,2583.666665857,0.0,0.0,10.891504701300159,1489.1084952986998
2020-07-02T07:00:00.0,2640.517856579617,0.0,10.891504701300114,0.0,1500.0
2020-07-02T08:00:00.0,2735.9262621679372,110.60000000000014,0.0,0.0,1500.0
2020-07-02T09:00:00.0,2947.1936525417095,0.0,0.0,0.0,1500.0
2020-07-02T10:00:00.0,3414.225669672584,0.0,0.0,0.0,1500.0
2020-07-02T11:00:00.0,3765.108784431942,0.0,0.0,0.0,1500.0
2020-07-02T12:00:00.0,4188.993354284743,0.0,0.0,0.0,1500.0
2020-07-02T13:00:00.0,4335.6336055020265,0.0,0.0,0.0,1500.0
2020-07-02T14:00:00.0,4599.850023908712,9.5,0.0,0.0,1500.0
2020-07-02T15:00:00.0,4865.001962616836,16.199999999999818,0.0,0.0,1500.0
2020-07-02T16:00:00.0,4986.0000002,0.0,0.0,81.44931588656989,1418.5506841134302
2020-07-02T17:00:00.0,5279.3333336,0.0,0.0,405.19349915951784,1013.3571849539123
2020-07-02T18:00:00.0,5309.138703353093,0.0,0.0,500.0,513.3571849539123
